rows,text,date,number,type
642,0,1,6,stockArea
54,1,0,2,dualAxis
4,1,0,6,line
12,1,0,2,bar
282,0,1,6,stockLine
282,0,1,6,stockLine
41,6,0,3,areaStacked
115,0,0,0,line
13,1,0,2,columnPacked
15,25,0,0,areaStacked
62,0,0,16,dualAxis
9,1,0,0,column
9,0,0,6,dualAxis
10,1,0,4,barStacked
1,1,0,6,bar
1,1,0,4,pie
1,1,0,4,pie
28,1,0,3,line
64,1,0,1,column
58,0,0,6,spline
5,7,0,0,grid
11,1,0,0,column
1002,16,0,1,column
47,1,0,2,scatter
276,1,0,2,line
50,1,0,2,scatter
41,5,1,2,areaStacked
2,1,0,2,columnPacked
5,1,0,1,line
23,1,0,1,bar
4,1,0,0,column
50,1,0,2,scatter
38,1,0,2,scatter
33,1,0,2,scatter
33,1,0,2,scatter
33,1,0,2,scatter
4,1,0,2,column
50,1,0,2,scatter
24,1,0,0,bar
24,1,0,5,line
8,6,0,0,grid
22,1,0,5,grid
21,1,0,0,barStacked
10,1,0,2,line
22,1,0,2,line
4,1,0,2,column
24,1,0,0,bar
4,1,0,0,column
5,1,0,0,pie
25,4,0,2,scatter
8,3,0,0,grid
1,1,0,8,bar
1,1,0,5,column
13,1,0,2,line
2,1,0,14,donut
40,0,1,4,stockColumn
1,1,0,10,column
11,1,0,0,column
14,1,0,4,line
8,5,0,1,grid
1,1,0,0,bar
16,1,0,2,bar
7,2,0,0,grid
19,3,0,0,grid
27,0,0,1,line
35,3,0,0,grid
6,2,0,0,grid
11,0,1,3,columnPacked
18,1,0,3,line
17,1,0,1,bar
10,1,0,3,grid
6,1,0,1,bar
15,1,0,3,line
31,0,0,0,area
4,1,0,4,column
23,1,0,1,bar
6,1,0,2,dualAxis
6,1,0,2,line
510,0,1,1,stockLine
5,4,0,0,grid
7,1,0,2,column
5,1,0,2,column
10,2,0,0,column
13,2,0,0,bar
2,7,0,0,columnStacked
2,2,0,2,pie
4,1,0,1,line
5,3,0,0,grid
55,0,0,3,line
32,1,0,2,scatter
18,1,0,2,pyramid
11,1,0,1,pie
21,0,1,5,line
10,2,0,0,grid
15,3,0,0,grid
7,2,0,3,columnPacked
5,1,0,4,columnPacked
12,2,0,0,column
1194,0,1,2,stockLine
6,3,0,0,column
7,1,0,1,line
3,2,0,3,columnPacked
4006,43,4,6,column
3679,0,1,0,stockSpline
4006,43,4,6,stockLine
8,1,0,1,pie
21,8,0,0,grid
4,1,0,4,grid
46,0,0,5,line
7,1,0,0,spline
21,1,0,2,columnStacked
6,1,0,8,barStacked
4,1,0,0,column
13,1,0,1,columnPacked
331,0,1,1,stockLine
331,0,1,2,dualAxis
229,0,1,1,column
320,0,1,2,stockLine
8,2,0,9,line
24,1,0,0,grid
64,1,0,3,line
9,1,0,4,column
24,2,0,2,areaStacked
14,1,0,0,line
6,1,0,1,column
10,1,0,9,columnStacked
7,1,0,1,column
7,1,0,1,column
8,1,0,1,column
4,1,0,1,pie
10,1,0,1,column
39,1,0,2,line
7,1,0,1,columnPacked
4,1,0,7,columnStacked
41,2,0,3,scatterLine
2,1,0,1,pie
7,2,0,1,columnPacked
4,1,0,7,columnStacked
19,1,0,3,line
55,0,0,3,columnStacked
15,1,0,3,line
6,2,0,0,grid
7,1,0,1,bar
7,2,0,2,columnPacked
15,1,0,3,line
7,1,0,1,columnPacked
18,1,0,2,pyramid
55,0,0,3,line
55,0,0,3,line
55,0,0,3,line
31,0,1,0,stockLine
4,1,0,7,bar
3,2,0,1,pie
3,1,0,0,columnStacked
9,1,0,1,column
11,1,0,3,barPacked
24,0,1,2,line
29,1,0,1,barPacked
5,1,0,2,barPacked
4,1,0,2,barPacked
29,1,0,2,columnStacked
9,1,0,4,columnStacked
4,1,0,4,columnPacked
16,1,0,2,columnPacked
7,1,0,6,line
3,1,0,2,pie
2,1,0,2,pie
43,1,0,1,barPacked
6,1,0,1,bar
23,4,0,0,grid
58,0,0,6,spline
16,1,0,2,barStacked
2,1,0,2,bar
16,1,0,1,line
52,1,0,0,column
71,0,0,3,line
6,1,0,3,barStacked
28,1,0,1,line
7,1,0,2,column
29,1,0,0,dualAxis
20,1,0,2,dualAxis
15,2,0,2,pyramid
15,2,0,2,pyramid
9,1,0,4,line
15,2,0,1,bar
11,0,0,5,line
6,4,0,0,grid
5,6,0,0,grid
7,1,0,1,columnPacked
65,0,1,5,stockLine
7,1,0,1,columnPacked
6,1,0,4,areaStacked
2,1,0,7,column
2,1,0,7,column
7,1,0,1,column
8530,0,1,9,stockDualAxis
7,1,0,1,bar
63,0,1,6,stockLine
2,1,0,1,pie
4,1,0,1,dualAxis
48,0,1,2,line
7,1,0,1,columnPacked
3,1,0,2,bar
16,1,0,2,grid
101,0,1,1,stockColumn
101,0,1,1,stockArea
9,2,0,2,grid
56,1,0,2,line
10,1,0,0,line
18,1,0,1,column
11,1,0,4,line
4,1,0,4,line
15,0,0,4,line
56,0,0,5,line
1,1,0,11,column
3,1,0,0,barPacked
1256,0,1,1,stockLine
1,1,0,13,column
3,1,0,0,areaStacked
3,1,0,3,columnPacked
4,1,0,2,pie
22,1,0,2,barStacked
3,1,0,2,barPacked
61,1,0,2,columnPacked
11,1,0,1,line
21,1,0,2,barPacked
25,1,0,2,pyramid
24,3,0,1,column
6,2,0,0,grid
4,1,0,7,columnStacked
7,1,0,1,columnPacked
10,1,0,9,line
10,1,0,1,line
67,3,0,4,line
4,1,0,7,columnStacked
7,1,0,5,column
6,2,0,3,columnStacked
1,1,0,2,column
4,1,0,6,columnPacked
54,0,1,4,stockLine
8,4,0,0,grid
3,1,0,17,line
6,1,0,2,columnPacked
9,1,0,1,pie
1,1,0,3,pie
1,1,0,3,pie
7,1,0,1,columnPacked
2,1,0,6,columnStacked
7,1,0,1,column
39,3,0,0,grid
4,1,0,7,areaStacked
12,1,0,2,column
9,1,0,1,pie
8,1,0,1,column
4,1,0,1,columnPacked
9,1,0,10,line
3,1,0,0,column
1,1,0,2,pie
73,0,0,6,line
4,1,0,4,column
20,1,0,2,line
1,1,0,11,barStacked
9,1,0,4,line
56,1,0,3,line
234,0,1,1,column
3,1,0,3,columnStacked
19,1,0,3,barPacked
11,1,0,1,column
21,1,0,3,barPacked
6,2,0,1,barPacked
13,1,0,2,column
13,1,0,2,column
5,1,0,3,bar
320,0,1,2,stockLine
4,1,0,4,areaStacked
32,1,0,2,barPacked
283,0,1,2,dualAxis
77,0,1,0,line
9,1,0,0,line
29,1,0,0,line
146,1,1,0,stockLine
4,1,0,2,barStacked
6,1,0,3,columnPacked
36,1,0,0,line
6,1,0,2,columnPacked
22,2,0,4,grid
32,1,0,4,line
4,1,0,4,grid
4,1,0,1,column
9,3,0,2,grid
278,0,1,1,stockLine
16,1,0,1,line
28,1,0,3,line
36,1,0,1,column
5,1,0,1,column
15,6,0,0,grid
8,1,0,0,columnPacked
7,1,0,2,line
9,2,0,0,columnPacked
10,5,0,0,grid
14,0,0,0,dualAxis
33,0,0,4,dualAxis
13,1,0,2,barPacked
13,1,0,2,barPacked
22,3,0,0,grid
5,1,0,2,column
22,1,0,2,barPacked
5,1,0,4,bar
21,1,0,1,column
2,1,0,2,pie
4,1,0,2,pie
16,1,0,1,column
10,1,0,1,area
4,1,0,0,pie
6,1,0,4,grid
4,1,0,4,grid
20,1,0,2,line
77,0,1,4,stockDualAxis
56,0,0,12,scatterLine
12,1,0,2,bar
12,1,0,3,bar
5,1,0,0,column
17,1,0,3,barStacked
31,0,1,0,stockLine
19,3,0,0,grid
25,2,0,1,bar
3,1,0,1,pie
2,0,0,5,line
55,0,0,3,column
10,0,1,1,column
2,1,0,2,columnPacked
7,3,0,0,grid
4,1,0,4,columnPacked
55,0,0,3,line
5,1,0,2,columnPacked
16,1,0,2,grid
7,1,0,1,columnPacked
19,1,1,0,grid
2,1,0,8,columnStacked
25,1,0,3,grid
18,2,0,0,grid
40,2,0,3,barStacked
13,2,0,3,columnStacked
7,1,0,1,columnPacked
22,2,0,0,grid
7,1,0,1,column
2,1,0,1,pie
10,0,1,1,line
6,1,0,4,column
5326,4,1,5,grid
4,1,0,7,column
12,1,0,2,grid
65,0,1,1,area
32,1,0,2,scatter
11,8,0,0,grid
7,1,0,1,column
4,1,0,20,line
7,1,0,1,columnPacked
4,1,0,7,spline
10,3,0,0,grid
12,2,0,1,grid
5,1,0,2,line
5,1,0,1,column
4,1,0,0,columnPacked
149,1,0,6,scatter
28,1,0,0,columnStacked
31,6,0,0,grid
10,5,0,0,grid
1,1,0,5,pie
20,1,0,0,columnPacked
7,6,0,0,grid
11,5,0,0,grid
9,3,0,0,grid
5,1,0,0,bar
10,1,0,1,bar
7,4,0,0,grid
5,1,0,2,columnPacked
21,1,0,1,column
7,1,0,2,columnPacked
3679,0,1,0,stockLine
12,2,0,1,grid
4,1,0,4,column
50,1,0,3,line
4,5,0,0,grid
21,1,0,1,bar
25,6,0,0,grid
7,4,0,0,grid
31,5,0,0,grid
5,1,0,1,column
8,2,0,0,grid
5,2,0,0,grid
13,5,0,0,grid
17,4,0,0,grid
15,4,0,0,grid
10,3,0,0,grid
12,1,0,0,line
64,12,0,0,pie
16,1,0,1,pie
42,5,0,0,columnStacked
3,1,0,6,pie
24,1,0,6,line
12,5,0,0,columnStacked
5,1,0,1,line
1,1,0,6,column
11,1,0,2,line
7,1,0,1,line
28,0,0,5,line
56,1,0,3,line
3,2,0,0,grid
11,1,0,1,pie
4,1,0,4,column
66,1,0,2,scatter
5,1,0,1,barPacked
9,1,0,2,line
4,1,0,2,columnPacked
65,1,0,3,line
8,1,0,0,columnStacked
6,1,0,4,pie
6,1,0,4,pie
41,1,0,2,line
6,0,0,3,line
4,1,0,6,columnPacked
1,1,0,3,pie
2,1,0,2,columnPacked
11,1,0,2,line
3,1,0,2,line
3,1,0,3,columnPacked
25,1,0,3,line
5,1,0,4,columnPacked
3,2,0,3,column
9,4,0,5,grid
13,3,0,0,grid
24,5,0,0,grid
12,2,0,0,grid
6,9,0,0,grid
3,1,0,5,column
20,4,0,0,grid
7,4,0,0,grid
7,1,0,1,pie
6,1,0,0,column
1,1,0,11,bar
642,1,0,6,line
30,4,0,1,bar
3,1,0,0,pie
4,1,0,4,column
8,1,0,2,line
32,0,0,4,line
12,1,0,2,pie
5,1,0,1,column
13,0,0,4,line
2,1,0,5,columnStacked
10,0,0,3,line
281,0,1,1,stockLine
7,1,0,1,columnPacked
3,2,0,1,line
1,1,0,4,bar
1,1,0,4,barStacked
1,1,0,7,column
6,2,0,1,columnPacked
6,1,0,2,barPacked
39,1,0,2,scatter
8,1,0,2,dualAxis
1,1,0,15,column
6,4,0,3,column
5,1,0,1,bar
2,2,0,0,columnPacked
4,1,0,8,columnStacked
16,1,0,2,grid
4,1,0,1,columnPacked
7,1,0,1,columnPacked
20,1,0,2,pyramid
38,1,0,4,line
9,1,0,3,column
2,1,0,2,pie
4,1,0,2,pie
5,1,0,2,bar
3,1,0,3,column
7,2,0,2,column
3,1,0,3,column
3,1,0,1,columnPacked
3,1,0,1,columnPacked
16,2,0,1,column
14,2,0,3,columnPacked
4,1,0,5,line
11,1,0,2,columnPacked
8,3,0,0,grid
71,0,0,4,line
10,1,0,4,line
23,1,0,1,line
3,1,0,5,columnStacked
1,1,0,18,line
1,2,0,8,column
19,0,0,1,line
4,1,0,0,column
12,1,0,0,columnPacked
23,0,0,4,line
8,1,0,1,column
13,0,0,0,columnPacked
8,1,0,1,column
4,1,0,1,column
2,1,0,0,column
54,0,0,1,line
5,1,0,0,columnPacked
5,1,0,1,pie
5,2,0,1,column
5,1,0,1,pie
2,1,0,0,pie
6,1,0,3,pie
3,1,0,0,pie
13,1,0,5,columnStacked
4,2,0,3,bar
7,1,0,1,columnPacked
10,1,0,2,grid
10,3,0,0,grid
10,1,0,1,grid
10,3,0,1,column
6,1,0,1,bar
286,0,1,1,stockLine
32,1,0,2,scatter
9,4,0,1,grid
55,0,0,3,line
55,0,0,3,lineStep
6,1,0,2,dualAxis
834,0,1,1,stockLine
12,2,0,2,areaStacked
32,1,0,2,scatter
282,0,1,1,stockLine
6,1,0,1,bar
19,1,0,1,grid
6,1,0,2,columnStacked
835,0,1,1,stockLine
282,0,1,1,stockLine
1,1,0,3,bar
1,1,0,2,bar
1,1,0,2,bar
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
19,3,0,3,columnStacked
19,2,0,3,columnStacked
5,1,0,2,columnPacked
78,2,0,3,line
1,1,0,5,column
10,1,0,1,column
54,0,0,2,dualAxis
14,1,0,1,bar
144,1,1,0,stockLine
23,1,0,2,barPacked
1,1,0,8,barStacked
1,1,0,10,barStacked
15,1,0,5,line
6,1,0,1,line
4,1,0,5,column
5,1,0,4,column
21,1,0,2,line
90,0,0,2,scatter
4,1,0,4,grid
96,0,1,2,line
12,1,0,4,column
20,1,0,1,bar
167,2,0,2,scatter
30,4,0,1,barStacked
2,1,0,10,column
8,9,0,2,line
17,1,0,2,columnPacked
5,1,0,0,pie
3,1,0,0,columnPacked
3,1,0,3,column
3,1,0,3,column
23,2,0,2,scatter
6,0,0,2,columnPacked
2,2,0,1,column
61,2,0,0,grid
9,1,0,3,bar
35,2,0,3,column
7,8,0,0,grid
105,1,1,2,line
3,1,0,3,column
5,3,0,0,grid
10,3,0,0,grid
3,8,0,0,grid
7,1,0,2,column
34,1,0,1,column
16,1,0,3,barStacked
7,1,0,1,columnPacked
53,0,0,5,line
3,2,0,1,donut
20,2,0,3,dualAxis
3,2,0,1,donut
19,0,0,2,column
16,0,0,3,dualAxis
4,1,0,7,columnStacked
2,1,0,1,pie
55,0,0,3,line
6,2,0,0,grid
11,2,0,0,grid
12865,0,1,1,stockLine
12,4,0,0,grid
10,2,0,0,grid
6,1,0,2,columnStacked
7,1,0,1,columnPacked
77,0,1,1,stockLine
8,1,0,1,column
13,1,0,3,bar
4,2,0,2,bar
1,1,0,2,bar
1,1,0,2,bar
30,1,0,3,line
12,1,0,2,dualAxis
6,1,0,3,bar
101,0,0,1,line
87,1,0,1,line
7,1,0,0,column
1,1,0,2,bar
1,1,0,3,bar
1,1,0,3,bar
1,1,0,3,bar
1,1,0,4,line
1,1,0,3,column
1,1,0,4,column
1,1,0,4,column
101,0,0,7,areaStacked
1,1,0,3,pie
1,1,0,5,bar
1169,0,0,8,spline
16,1,0,2,dualAxis
7,1,0,1,bar
4,8,0,7,barStacked
16,1,0,17,line
55,0,0,3,line
4,8,0,7,barStacked
2,1,0,11,line
3,1,0,11,line
34,1,0,7,column
7,1,0,2,columnPacked
1,1,0,3,column
1,1,0,2,column
4,1,0,2,columnPacked
1,1,0,3,pie
1,1,0,3,column
10,2,0,0,grid
10,2,0,0,grid
176,2,1,16,stockDualAxis
14,5,0,0,grid
6,1,0,4,areaStacked
1,1,0,4,column
1,1,0,6,pie
2,1,0,4,columnPacked
6,1,0,4,areaStacked
5,1,0,0,barStacked
38,1,0,0,columnPacked
38,1,0,3,columnPacked
38,1,0,1,columnPacked
49,1,0,1,columnPacked
6,2,0,2,columnPacked
3,1,0,0,columnPacked
3,1,0,3,columnPacked
5,1,0,10,columnStacked
2,1,0,4,line
9,1,0,1,column
6,0,0,3,line
6,0,0,3,line
6,0,0,4,line
9,1,0,2,pyramid
1,1,0,4,pie
16,1,0,2,barStacked
8,2,0,2,columnPacked
2,1,0,4,pyramid
5,1,0,10,line
115,0,0,0,line
4,1,0,4,pyramid
5,1,0,4,column
282,0,1,1,stockLine
847,0,1,1,stockLine
759,0,1,1,stockLine
655,0,1,1,stockLine
88,0,1,1,stockLine
2,1,0,1,pie
7,2,0,0,grid
13,2,0,0,grid
4,6,0,0,grid
8,5,0,0,grid
10,3,0,0,grid
6,1,0,5,dualAxis
8,1,0,2,line
16,1,0,1,bar
4,1,0,2,columnPacked
4,1,0,2,barStacked
54,0,1,4,stockLine
22,1,0,1,bar
10,0,0,7,columnStacked
2054,2,0,2,scatter
7,4,0,0,grid
5,1,0,11,areaStacked
5,4,0,0,grid
5,1,0,1,column
12,1,0,0,columnPacked
2,1,0,2,columnPacked
6,1,0,0,columnPacked
7,1,0,0,columnPacked
2,1,0,4,line
8,1,0,1,columnPacked
1,1,0,4,barPacked
10,1,0,1,barPacked
1,1,0,4,column
1,1,0,5,pie
18,1,0,3,barStacked
1,1,0,5,column
1,1,0,10,column
55,1,0,1,line
6,1,0,2,columnPacked
167,2,0,2,scatter
5,1,0,2,column
29,1,0,2,scatter
1,1,0,3,bar
1,1,0,2,bar
2,1,0,7,column
8,1,0,4,line
25,2,0,0,column
10,0,0,5,areaStacked
24,1,0,3,barStacked
6,1,0,0,column
7,1,0,1,pie
13,1,0,4,columnStacked
65,2,0,1,line
64,1,0,3,line
55,1,0,2,line
277,0,1,1,stockLine
9,1,0,4,line
48,1,0,0,line
12,1,0,0,line
41,2,0,0,areaStacked
5,1,0,10,line
7,1,0,0,spline
10,2,0,1,pie
64,1,0,3,line
7,2,0,2,columnPacked
29,1,0,1,barPacked
4,3,0,0,grid
5,3,0,4,pie
9,4,0,0,column
6,1,0,2,columnPacked
8,1,0,1,bar
2,1,0,1,pie
847,0,1,1,stockLine
36,1,0,2,columnStacked
9,1,0,1,line
2,3,0,0,grid
17,0,0,5,line
234,0,1,1,stockLine
54,0,1,4,stockLine
55,0,0,3,line
12,4,0,0,grid
55,0,0,4,dualAxis
5,6,0,1,grid
1,1,0,17,line
11,1,0,2,dualAxis
21,0,0,1,line
6,4,0,0,grid
5,2,0,0,grid
6,1,0,2,dualAxis
4,1,0,4,column
3679,0,1,0,stockArea
65,2,0,1,line
6,2,0,2,columnPacked
27,1,0,1,barStacked
34,2,0,3,columnStacked
4,1,0,4,column
4,1,0,17,pie
9,3,0,0,grid
4,1,0,4,scatter
1246,0,1,1,stockLine
4,1,0,4,line
16,1,0,6,dualAxis
4,6,0,0,grid
5,1,0,2,columnStacked
32,1,0,2,scatter
187,2,0,3,scatter
2,1,0,3,column
57,0,1,2,stockSpline
3,3,0,0,grid
187,2,0,3,scatter
187,2,0,3,scatter
28,0,1,1,spline
3,6,0,0,grid
1,1,0,3,column
18,1,0,2,columnPacked
5,4,0,0,grid
124,0,1,7,stockSpline
8,0,0,4,line
1,1,0,8,column
4,1,0,4,column
5,0,0,2,column
19,7,0,0,grid
5,5,0,0,grid
6,1,0,4,column
4,1,0,4,grid
5,1,0,1,column
4,1,0,4,column
8,2,0,0,grid
6,3,0,0,grid
11,1,0,1,line
3,1,0,1,bar
1,1,0,2,column
2,1,0,2,columnPacked
11,1,0,2,grid
32,2,0,3,bubble
21,4,0,0,grid
6,4,0,0,grid
3,1,0,2,columnPacked
1,1,0,4,column
1,1,0,4,column
1,1,0,4,column
1,1,0,2,column
1,1,0,4,column
1,1,0,3,column
1,1,0,3,column
1,1,0,4,column
1,1,0,2,column
2,1,0,2,columnPacked
57,0,0,3,line
12,0,0,0,line
6,1,0,2,column
10,1,0,1,barPacked
10,4,0,0,grid
12,0,0,0,line
5,1,0,2,column
77,0,0,2,line
6,1,0,0,columnPacked
27,1,0,2,barStacked
2,1,0,55,line
2,1,0,52,line
10,1,0,2,line
15,1,0,0,pyramid
10,1,0,4,line
1,1,0,10,bar
8,1,0,2,barPacked
2,1,0,2,column
2,1,0,2,column
7,1,0,1,columnPacked
7,1,0,1,columnPacked
1,1,0,12,pie
1,1,0,6,pie
47,3,0,2,columnPacked
35,1,0,1,barPacked
10,1,0,5,line
131,1,0,2,scatter
126,0,0,1,spline
12,0,0,6,areaStacked
4,1,0,12,bar
4,1,0,4,column
115,1,0,0,areaStacked
4,1,0,4,line
1,1,0,5,column
4,1,0,1,pie
4,1,0,0,pie
167,2,0,2,scatter
22,0,0,1,line
21,0,0,1,line
6,1,0,4,pie
3,1,0,3,columnPacked
13,1,0,2,pyramid
3,1,0,0,bar
9,1,0,0,barPacked
1,1,0,6,pie
4,1,0,4,grid
4,1,0,4,column
65,2,0,1,line
4,1,0,4,column
12,5,0,0,grid
28,4,0,0,grid
9,6,0,0,grid
5,1,0,4,pie
19,1,0,1,scatterLine
34,1,0,9,line
17,2,1,4,stockLine
4,1,0,2,pie
10,1,0,8,barStacked
14,1,0,2,bar
6,1,0,3,columnStacked
7,1,0,1,pie
122,0,1,1,column
452,0,1,2,stockLine
37,0,1,2,stockLine
9,2,0,2,line
7,1,0,1,columnPacked
2,1,0,5,column
10,1,0,1,bar
55,0,0,3,line
3,0,1,2,line
9,0,1,2,columnPacked
11,2,0,0,column
6,1,0,4,columnStacked
3,3,0,0,pie
7,1,0,1,columnPacked
2,1,0,1,pie
54,0,1,4,stockLine
10,2,0,1,columnPacked
54,0,1,4,stockLine
7,0,0,2,line
16,1,0,2,line
7,2,0,0,columnPacked
5,3,0,0,grid
4,1,0,7,columnStacked
318,0,2,1,stockLine
25,0,1,6,line
7,1,0,1,column
5,1,0,1,pie
30,4,0,0,grid
13,1,0,1,bar
9,2,0,0,grid
30,4,0,0,grid
14,8,0,0,grid
20,3,0,0,grid
3,1,0,0,columnPacked
3,1,0,1,column
3,1,0,0,columnStacked
2,1,0,0,pyramid
4,1,0,4,column
2,1,0,0,pie
10,1,0,0,pie
7,1,0,1,columnPacked
4,1,0,7,columnStacked
32,1,0,2,scatter
6,1,0,5,dualAxis
4,1,0,4,column
4,1,0,7,columnStacked
211,0,1,2,stockLine
10,0,1,5,stockColumn
41,0,1,2,stockLine
2,1,0,3,pie
6,4,0,0,dualAxis
3,1,0,1,column
6,4,0,0,dualAxis
1,1,0,8,bar
2,1,0,3,bar
54,0,0,0,line
6,2,0,2,columnPacked
141,0,0,0,stockLine
6,0,0,5,columnStacked
68,2,0,5,areaStacked
9,2,0,3,bar
19,7,0,0,grid
10,1,0,0,column
5,1,0,1,line
8,2,0,1,bar
21,1,0,1,bar
5,1,0,1,bar
13,1,0,1,line
5,1,0,3,bar
9,1,0,3,bar
2,1,0,4,pie
9,1,0,2,bar
141,0,0,11,line
4,1,0,0,barPacked
9,1,0,2,bar
10,2,0,2,grid
4,1,0,4,pie
18,2,0,3,line
11,1,0,1,column
17,1,0,1,bar
19,2,0,2,area
19,1,0,2,line
54,2,0,0,grid
50,2,0,0,grid
7,2,0,1,grid
5,1,0,3,line
22,1,0,7,grid
11,1,0,0,line
7,1,0,4,line
10,1,0,0,grid
10,1,0,2,grid
8,1,0,5,grid
9,1,0,2,column
5,1,0,3,columnPacked
4,1,0,4,dualAxis
29,1,0,1,line
20,1,0,1,bar
31,0,0,0,column
7,1,0,1,column
13,1,0,2,line
36,1,0,6,grid
4,1,0,2,column
4,1,0,4,column
6,7,0,0,grid
50,1,0,2,scatter
47,0,0,0,line
4,1,0,10,grid
13,1,0,1,bar
1,1,0,5,pie
50,1,0,2,scatter
4,1,0,2,column
50,1,0,2,scatter
50,1,0,2,scatter
50,1,0,2,scatter
38,1,0,2,scatter
6,1,0,2,column
100,1,0,2,scatter
4,1,0,2,column
47,0,0,0,line
4,1,0,0,column
6,1,0,1,line
12,1,0,2,bar
9,1,0,1,bar
5,4,0,0,grid
12,1,0,2,bar
21,0,0,0,line
12,1,0,6,grid
7,2,0,10,pie
70,0,1,2,stockLine
28,1,0,1,line
7,1,0,3,line
6,1,0,2,dualAxis
45,0,0,1,line
34,1,1,2,line
13,2,0,6,grid
17,1,1,4,line
18,0,0,4,line
14,1,0,2,scatterLine
7,1,0,2,scatterLine
24,1,0,1,grid
5,1,0,2,column
6,2,0,8,barStacked
67,0,0,2,area
10,1,0,4,column
36,1,0,2,dualAxis
4,1,0,3,column
70,0,1,2,stockLine
4,1,0,4,scatter
76,2,0,6,grid
11,1,0,1,column
18,4,0,0,grid
4,1,0,4,grid
73,7,0,0,line
18,3,0,0,grid
1,3,0,0,column
109,0,1,2,stockLine
7,3,0,0,grid
8,4,0,0,grid
5,4,0,0,grid
8,1,0,1,column
10,2,0,0,grid
11,4,0,0,grid
7,3,0,0,grid
22,1,0,3,column
1193,0,1,1,stockLine
10,2,0,0,grid
4,1,0,4,column
216,0,1,1,stockLine
4,1,0,4,column
4,1,0,4,column
100,1,0,0,column
18,1,0,2,pyramid
54,0,1,4,stockColumn
280,0,1,1,stockLine
48,1,0,0,line
7,2,0,0,grid
10,6,0,0,grid
14,3,0,0,grid
159,0,1,1,stockLine
4,1,0,4,column
11,1,0,2,bar
22,4,0,0,grid
6,1,0,1,pie
2,1,0,3,column
8,1,0,1,column
8,4,0,0,grid
4,1,0,4,column
4,1,0,4,column
4,1,0,4,line
8,1,0,1,pie
1,1,0,5,column
24,1,0,3,barStacked
3679,0,1,0,stockLine
5,1,0,0,columnPacked
68,1,0,2,line
7,1,0,5,line
7,1,0,6,columnPacked
337,0,1,3,dualAxis
4,1,0,3,pie
6,2,0,2,column
12,1,0,0,line
5,1,0,0,columnPacked
3,1,0,0,column
3,1,0,0,column
56,0,0,12,scatterLine
70,0,1,4,stockLine
186,0,1,2,scatterLine
277,0,1,1,stockLine
8,1,0,0,columnPacked
3679,0,1,9,stockLine
64,1,0,3,line
18,4,0,0,grid
9,1,0,0,columnPacked
10,1,0,2,columnPacked
3,1,0,1,pie
3,1,0,1,column
4,1,0,1,bar
4,1,0,1,bar
4,1,0,1,bar
8,1,0,1,pie
3,1,0,1,pie
5,1,0,1,pie
5,1,0,1,pie
2,1,0,6,columnStacked
6,1,0,1,line
6,1,0,1,column
55,0,1,2,line
6,2,0,3,column
3,2,0,1,donut
2,1,0,1,pie
18,1,0,2,pyramid
41,2,0,0,areaStacked
18,0,1,20,spline
4,1,0,7,columnStacked
6,2,0,4,column
7,1,0,5,column
4,2,0,0,grid
7,2,0,1,pie
4,1,0,10,column
5,1,0,4,area
55,0,0,3,line
8,3,0,0,grid
40,0,1,2,line
10,1,0,1,column
7,1,0,1,columnPacked
7,1,0,1,columnPacked
4,1,0,7,columnStacked
12,2,0,0,grid
3679,0,1,10,stockLine
7,1,0,1,columnPacked
4,2,0,0,column
4,2,0,0,columnPacked
7,1,0,1,column
6,1,0,4,columnStacked
7,1,0,1,columnPacked
5,2,0,0,grid
12,4,0,0,grid
24,1,0,3,line
15,1,0,2,bar
20,1,0,2,barPacked
24,1,0,1,area
14,0,0,5,line
35,1,0,4,line
36,1,0,2,line
5,1,0,0,columnPacked
75,0,1,4,stockLine
2,1,0,6,pie
1,1,0,11,bar
3,1,0,2,column
22,1,0,0,columnStacked
4,2,0,1,grid
18,1,0,0,barStacked
15,1,0,1,column
48,1,0,3,line
49,1,0,3,line
5,1,0,0,columnPacked
5,1,0,0,columnPacked
7,1,0,0,pie
100,1,0,0,column
10,4,0,0,grid
98,0,0,2,line
15,1,0,0,line
9,1,0,0,line
10,1,0,0,line
4,1,0,4,columnPacked
64,1,0,2,line
4,1,0,4,column
5,1,0,1,columnPacked
4,1,0,1,column
9,1,0,2,areaStacked
10,1,0,3,line
14,2,0,2,bar
10,4,0,0,grid
14,0,0,0,columnPacked
13,3,0,2,dualAxis
21,3,0,0,grid
56,1,0,1,line
30,1,0,2,barPacked
4,1,0,4,line
23,3,0,0,grid
7,1,0,1,columnPacked
100,0,0,100,scatter
7,1,1,3,lineStep
76,3,0,1,line
4,1,0,11,line
101,0,1,1,stockLine
7,1,0,1,columnPacked
6,1,0,4,column
36,1,0,5,line
18,1,0,2,areaStep
4,1,0,7,columnStacked
7,1,0,1,columnPacked
39,3,0,0,grid
55,0,0,3,line
10,1,0,10,grid
101,0,1,1,line
56,0,1,1,line
6,1,0,2,column
6,3,0,0,column
7,1,0,1,scatterLine
21,6,0,0,grid
116,4,0,3,line
31,0,1,0,stockLine
3,1,0,1,donut
6,1,0,5,dualAxis
10,1,0,1,line
